id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url,source_miss_count,source_miss_recorded_at,sync_visibility,sync_visibility_reason
jacars-2513965,published,vehicles,vehicles,vehicles,"Toyota Wish 1,8L 2015","JA$1,880,000",1880000,JMD,Saint Mary,Jamaica,Unknown,18762334760,"2513965 Year: 2015 Alarm: No Seats: 7 Airbag: Yes Color: Gray Gearbox: Automatic Body type: Wagon Fuel type: Petrol Drivetrain: 2WD Engine size: 1,8L Air conditioning: Yes Right hand drive: Right Power windows, doors: Yes 2015 Toyota Wish",https://cdn2.jacars.net/media/cache/72/b6/72b6984e671236e74c0f71da5ede28cc.webp|https://cdn2.jacars.net/media/cache/35/fc/35fc7dc0229829f4fdbcfe927a7e913e.webp|https://cdn2.jacars.net/media/cache/70/17/7017032e939d81f7d5beaa6c70e4b468.webp|https://cdn2.jacars.net/media/cache/d7/ea/d7ea38b9c7e0a2adc54a4e9a9abbc430.webp,JACars Cars,https://www.jacars.net/adv/2513965_toyota-wish-1-8l-2015/,2026-05-30T20:52:10Z,,,,2015,,Automatic,Gray,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/cars/"",""sourceName"":""JACars Cars""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513965_toyota-wish-1-8l-2015/,0,,visible,
jacars-2513791,published,marketplace,electronics,phones_accessories,iphone 13 128g mint,"JA$50,000",50000,JMD,Manchester,Jamaica,Unknown,18764252512,2513791 Model: iPhone Xr mint iphone 13 128g call 876 425 2512 Views: 10,https://cdn2.jacars.net/media/cache/b2/e6/b2e60b007e94ba38ec1cfaca856a5da3.webp|https://cdn2.jacars.net/media/cache/0d/52/0d527d1e031a95f414b48b4803309a08.webp|https://cdn2.jacars.net/media/cache/8f/7f/8f7fa7921292cd7ca95b99b1bc0b08dd.webp|https://cdn2.jacars.net/media/cache/2f/a5/2fa5786cdbf91ca73ddfc4e1e03d9b6b.webp,JACars Other Mobile Phones,https://www.jacars.net/adv/2513791_iphone-13-128g-mint/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/other/telephones/"",""sourceName"":""JACars Other Mobile Phones""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513791_iphone-13-128g-mint/,0,,visible,
jacars-2513665,published,vehicles,vehicles,tires_rims,SAILUN SPORT TIRES 195/50R15,JA$1,1,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513665 Diameter: 15 in Condition: New 🔥🏁 SAILUN SPORT TIRES FOR SALE 🏁🔥 💨 High Performance Road & Racing Style Tires‼️ 🛞 Size: 195/50R15 82V 🔥 Sailun Atrezzo R01 Sport 🔥Excellent Grip and Cornering ~Sport Tread Pattern ~Perfect for Street and Performance Cars 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 9",https://cdn2.jacars.net/media/cache/b1/ac/b1ace0eb14424cee33d1291170a5f97b.webp|https://cdn2.jacars.net/media/cache/23/95/23959a97b84b2cbc26c9157e4ad23e15.webp|https://cdn2.jacars.net/media/cache/be/16/be167364e608dd23d26757cf54e8cb07.webp|https://cdn2.jacars.net/media/cache/53/76/537663d5582dc32a566a35fb39242ec1.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513665_sailun-sport-tires-195-50r15/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2513665_sailun-sport-tires-195-50r15/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513665_sailun-sport-tires-195-50r15/,0,,visible,
jacars-2513664,published,vehicles,vehicles,tires_rims,SPORT RACE TIRES 195/50R15,JA$1,1,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513664 Diameter: 15 in Condition: New 🔥🏁 SPORT RACE TIRES FOR SALE 🏁🔥 💨 New Arrival — High Performance Tires‼️ ‼️Brand New Stock Available‼️ 🛞 Size: 195/50R15 🔥 Excellent Road Grip 💥 Sport Racing Tread Design 🔥Perfect for Modified and Sports Cars 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 3",https://cdn2.jacars.net/media/cache/6d/1d/6d1dfd2e998fbc2f7122f1552b7af30f.webp|https://cdn2.jacars.net/media/cache/e5/dc/e5dc4ab586923a58412a4a0d62aba33e.webp|https://cdn2.jacars.net/media/cache/12/99/1299ddc677ec38cbe40c53b26e64dd4a.webp|https://cdn2.jacars.net/media/cache/15/78/15788b68079acbc71872456534a99dac.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513664_sport-race-tires-195-50r15/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2513664_sport-race-tires-195-50r15/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513664_sport-race-tires-195-50r15/,0,,visible,
jacars-2513662,published,vehicles,vehicles,tires_rims,16 Inch Rims and 5 Lugs..Brand New,"JA$75,000",75000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513662 Diameter: 16 in Condition: New 🚨NEW ARRIVAL🚨 🔥 FOR SALE ‼️ IN STOCK NOW ‼️ 16” Rims & 5 Lugs 🔥 Price: $75,000 Size: 16x8 | Offset: 35 | P.C.D: 5x114.3 Color: Silver+Chrome 🆕 Condition: Brand New 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 5",https://cdn2.jacars.net/media/cache/7e/4d/7e4db7f96f5ccd2a0d9611bff7dafd7b.webp|https://cdn2.jacars.net/media/cache/d8/48/d848ca45cf33db4d3040e8fe525a1d0a.webp|https://cdn2.jacars.net/media/cache/67/5c/675c812037332c28e793e88403b6ec0a.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513662_16-inch-rims-and-5-lugs-brand-new/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2513662_16-inch-rims-and-5-lugs-brand-new/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513662_16-inch-rims-and-5-lugs-brand-new/,0,,visible,
jacars-2513661,published,vehicles,vehicles,tires_rims,17 Inch Rims and 5 Lugs..Brand New,"JA$89,000",89000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513661 Diameter: 17 in Condition: New 🚨NEW ARRIVAL🚨 🔥 FOR SALE ‼️ IN STOCK NOW ‼️ 17” Rims & 5 Lugs 🔥 Price: $89,000 Size: 17x7.5 | Offset: 35 | P.C.D: 5x114.3 Color: Matt Black 🆕 Condition: Brand New 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 6",https://cdn2.jacars.net/media/cache/cd/7c/cd7c2d2d98dc688cdb7f584cd4d8e4aa.webp|https://cdn2.jacars.net/media/cache/47/54/47540b2b4ad47f453928654a45e5ce5a.webp|https://cdn2.jacars.net/media/cache/ec/27/ec27b4c261ae1e2a19d515fdf9250911.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513661_17-inch-rims-and-5-lugs-brand-new/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2513661_17-inch-rims-and-5-lugs-brand-new/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513661_17-inch-rims-and-5-lugs-brand-new/,0,,visible,
jacars-2513660,published,vehicles,vehicles,tires_rims,18 Inch Rims and 5x114.3..Brand New,"JA$90,000",90000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513660 Diameter: 18 in Condition: New 🚨NEW ARRIVAL🚨 🔥 FOR SALE ‼️ IN STOCK NOW ‼️ 18” Rims & 5 Lugs 🔥 Price: $90,000 Size: 18x8 | Offset: 50 | P.C.D: 5x114.3 Color: Black+Chrome 🆕 Condition: Brand New 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 2",https://cdn2.jacars.net/media/cache/c1/36/c136559f68c5ab905681f24a961e84d5.webp|https://cdn2.jacars.net/media/cache/33/e5/33e5453cdc10175c020562522369381b.webp|https://cdn2.jacars.net/media/cache/d5/92/d592a1e1408142639e718216c1caa40e.webp|https://cdn2.jacars.net/media/cache/3c/b8/3cb862b22921c9ea16fea6d182e797a9.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513660_18-inch-rims-and-5x114-3-brand-new/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513660_18-inch-rims-and-5x114-3-brand-new/,0,,visible,
jacars-2513659,published,vehicles,vehicles,tires_rims,20 Inch Mercedes Benz AMG and 5 Lugs..Brand New,"JA$135,000",135000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2513659 Diameter: 20 in Condition: New 🚨NEW ARRIVAL🚨 🔥 FOR SALE ‼️ IN STOCK NOW ‼️ Mercedes Benz 20” Rims & 5 Lugs 🔥 Price: $135,000 Size: 20X8.5 / 20X9.5 | Offset: 35 / 35 | P.C.D: 5x112 Color: Matt Black 🆕 Condition: Brand New 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 9",https://cdn2.jacars.net/media/cache/28/8e/288e7022a7ce4d83efc636b676eb7d12.webp|https://cdn2.jacars.net/media/cache/42/53/4253c6f926267efcf97d4b2fa6083f78.webp|https://cdn2.jacars.net/media/cache/88/42/8842f6b2df1e9070022d6f98875a9b8b.webp|https://cdn2.jacars.net/media/cache/c0/9d/c09db3ab5457a5ec7fbd4c3f17326c9f.webp,JACars Tires and Rims,https://www.jacars.net/adv/2513659_20-inch-mercedes-benz-amg-and-5-lugs-brand-new/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513659_20-inch-mercedes-benz-amg-and-5-lugs-brand-new/,0,,visible,
jacars-2513349,published,marketplace,services,health_beauty,Nails and Hair service,,,,Saint Elizabeth,Jamaica,Unknown,18763621268,"2513349 I offer nails and hair service, braids , crochet and traditional sow-in. Views: 3",https://www.jacars.net/static/images/yoti/img1_scan.ffe9a7ec4032.jpg|https://www.jacars.net/static/images/yoti/img2_face.be8f02674290.jpg|https://www.jacars.net/static/images/yoti/yoti_vertical.8d337e293d5d.svg|https://www.jacars.net/static/images/yoti/yoti_horizontal.ca3aec13ad91.svg,JACars Auto Services,https://www.jacars.net/adv/2513349_nails-and-hair-service/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/services/"",""sourceName"":""JACars Auto Services""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2513349_nails-and-hair-service/,0,,visible,
jacars-2512959,published,vehicles,vehicles,vehicles,"Honda Fit RS 1,5L 2013","JA$1,195,000",1195000,JMD,Manchester,Jamaica,Unknown,18768040038,"2512959 Year: 2013 Alarm: Yes Seats: 5 Airbag: Yes Color: Yellow Gearbox: Automatic Mileage: 137000 km Body type: HatchBack Fuel type: Petrol Drivetrain: 2WD Engine size: 1,5L Air conditioning: Yes Right hand drive: Right Power windows, doors: Yes 2013 HONDA FIT RS FORSALE EXCELLENT CONDITON PADDLE SHIFT 2 WHEEL DRIVE AC COLD🥶 USB RADIO STEERING WHEEL CONTROLS ENGINE SOLID 1500cc TRANSMISSION SOLID EXCELLENT TIRES SPORT RIMS TITLE STAMPED OUT 8768040038 Back Next Views: 1020",https://cdn2.jacars.net/media/cache/2f/9e/2f9ec2402a9ebba069bc425220343723.webp|https://cdn2.jacars.net/media/cache/1e/4c/1e4c7c9d91872913d94f170480e2eb43.webp|https://cdn2.jacars.net/media/cache/c2/fa/c2faab148b3c52d6844008315d496583.webp|https://cdn2.jacars.net/media/cache/b4/ed/b4edefcc8bf41aa772c01ffcbc4b284f.webp,JACars Cars,https://www.jacars.net/adv/2512959_honda-fit-rs-1-5l-2013/,2026-05-30T20:52:10Z,,,,2013,,Automatic,Yellow,137000,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/cars/"",""sourceName"":""JACars Cars""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512959_honda-fit-rs-1-5l-2013/,0,,visible,
jacars-2512581,published,vehicles,vehicles,auto_parts,Universal Racing Bucket Seats Pair - Red,"JA$79,000",79000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2512581 Condition: New 🔥 RED RACING BUCKET SEATS — IN STOCK‼️ 🔥 💲 Price: $79,000 for pair 📦 Brand New Colour: RED 🔧 Universal Fit – Fits Most Vehicles ✅ Racing Style ✅ Comfortable & Strong ✅ Easy Installation 📍 Mandeville 📞 876-873-9901 💬 WhatsApp 876-235-4486 Serious buyers only — inbox or call now! Back Next Views: 34",https://cdn2.jacars.net/media/cache/e5/85/e5852a63f32de0caf64abdab9ea70eb6.webp|https://cdn2.jacars.net/media/cache/0f/66/0f666f36f5df471f32581561ca22a3fe.webp|https://cdn2.jacars.net/media/cache/0e/0c/0e0c4253b780d1427fc8c27c6bf2995e.webp|https://cdn2.jacars.net/media/cache/93/50/9350a69d335d0b5c859427924ff69405.webp,JACars Car Accessories,https://www.jacars.net/adv/2512581_universal-racing-bucket-seats-pair-red/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/car-accessories/"",""sourceName"":""JACars Car Accessories"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2512581_universal-racing-bucket-seats-pair-red/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512581_universal-racing-bucket-seats-pair-red/,0,,visible,
jacars-2512546,published,marketplace,electronics,gaming_consoles,Xbox Series s,"JA$45,000",45000,JMD,Saint Catherine,Jamaica,Unknown,18768720503,2512546 Portmore TEL# 876-872-0503 Views: 34,https://cdn2.jacars.net/media/cache/46/a9/46a9c986b872c828e56a9a5a0eac7e29.webp|https://www.jacars.net/static/images/yoti/img1_scan.ffe9a7ec4032.jpg|https://www.jacars.net/static/images/yoti/img2_face.be8f02674290.jpg|https://www.jacars.net/static/images/yoti/yoti_vertical.8d337e293d5d.svg,JACars Other Computers Peripherals,https://www.jacars.net/adv/2512546_xbox-series-s/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/other/computers-and-games/"",""sourceName"":""JACars Other Computers Peripherals""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512546_xbox-series-s/,0,,visible,
jacars-2512429,published,vehicles,vehicles,tires_rims,21 Inch Mercedes Benz AMG Rims and 5 Lugs..Brand New,"JA$175,000",175000,JMD,Manchester,Jamaica,Unknown,18768739901 | 18762354486,"2512429 Diameter: 21 in Condition: New 🚨NEW ARRIVAL🚨 🔥 FOR SALE ‼️ IN STOCK NOW ‼️ 21” Mercedes Benz AMG Rims & 5 Lugs 🔥 Price: $175,000 Size: 21x8.5 / 21x9.5 | Offset: 35 / 45 | P.C.D: 5x112 Color: Matt Black 🆕 Condition: Brand New 📍 Location: 73 Manchester Road, Mandeville 📞 Tel: (876) 873-9901 💬 WhatsApp: (876) 235-4486 for more info Back Next Views: 35",https://cdn2.jacars.net/media/cache/b8/35/b8357e0a3d932a688e918fb7397a9f34.webp|https://cdn2.jacars.net/media/cache/7d/d0/7dd01b18dcf97c22fe90ef6e7f0cf4b3.webp|https://cdn2.jacars.net/media/cache/42/bc/42bcce8a4a2e57019164c2c2ca780a47.webp|https://cdn2.jacars.net/media/cache/43/72/437246babd2d22d587f78b110f8aa1e4.webp,JACars Tires and Rims,https://www.jacars.net/adv/2512429_21-inch-mercedes-benz-amg-rims-and-5-lugs-brand-new/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/car-parts/tyres-and-rims/"",""sourceName"":""JACars Tires and Rims""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512429_21-inch-mercedes-benz-amg-rims-and-5-lugs-brand-new/,0,,visible,
jacars-2512355,published,vehicles,vehicles,repairs,FOR ALL YOUR DROP DOWN FOOF LINING WE REPLACE NEW ONES.876 3621268,"JA$ 15,000",15000,JMD,Kingston,Jamaica,Unknown,18763621268,2512355 WE UPHOLSTER ROOF LINING FOR CARS.UPHOLSTER AND REPAIRS FOR BUSES AND CARS.876 3621268,https://cdn2.jacars.net/media/cache/84/73/84736f55b2613db23943ee8ccc9373b0.webp|https://cdn2.jacars.net/media/cache/ed/f4/edf4734a72ee2920039bc7d401e31392.webp|https://cdn2.jacars.net/media/cache/a2/fc/a2fca26c5311a8bb9bc9942f395d6600.webp|https://cdn2.jacars.net/media/cache/c5/d9/c5d953c419d07aa72e64cd40d0cafab7.webp,JACars Auto Services,https://www.jacars.net/adv/2512355_for-all-your-drop-down-foof-lining-we-replace-new-ones-876-3621268/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/services/"",""sourceName"":""JACars Auto Services""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512355_for-all-your-drop-down-foof-lining-we-replace-new-ones-876-3621268/,0,,visible,
jacars-2512307,published,vehicles,vehicles,repairs,Welding,"JA$ 15,000",15000,JMD,Clarendon,Jamaica,Unknown,18762358063 | 18763621268,2512307 Professional welder available. I am also mobile so I can come to you. Delroy: (876) 235-8063,https://cdn2.jacars.net/media/cache/ee/e4/eee4e30f4e0c886c011fdcb8e245cd82.webp|https://cdn2.jacars.net/media/cache/7c/26/7c2672025cb1f094be2a15728687bd9e.webp|https://cdn2.jacars.net/media/cache/2e/b6/2eb6d866479748f2f0f502e299365d90.webp,JACars Auto Services,https://www.jacars.net/adv/2512307_welding/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/services/"",""sourceName"":""JACars Auto Services"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2512307_welding/""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2512307_welding/,0,,visible,
jacars-2511382,published,marketplace,other,baby_kids,Dresser and Drawer,"JA$80,000",80000,JMD,Manchester,Jamaica,Unknown,18763138323,2511382 Brand new dresser and drawer for sale as I am migrating my what’s app is 8763138323 Views: 48,https://cdn2.jacars.net/media/cache/14/40/14407f2461ecdf04ceca295bfee9393e.webp|https://cdn2.jacars.net/media/cache/f6/21/f621fa70a98e2b5a750b3d95c9faf839.webp|https://cdn2.jacars.net/media/cache/22/e5/22e5345d8bb1b6f5d836b43fdce0bdd3.webp|https://cdn2.jacars.net/media/cache/4f/72/4f72eea148ed203eb9889eae65cb372f.webp,JACars Other Kids Stuff,https://www.jacars.net/adv/2511382_dresser-and-drawer/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/other/children-and-babies/"",""sourceName"":""JACars Other Kids Stuff""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2511382_dresser-and-drawer/,0,,visible,
jacars-2510428,published,vehicles,vehicles,vehicles,"Toyota Isis 2,0L 2011","JA$1,180,000",1180000,JMD,Kingston,Jamaica,Unknown,18764953673,"2510428 Year: 2011 Alarm: No Seats: 7 Airbag: Yes Color: Blue Gearbox: Manual Mileage: 88888 km Body type: Vans Fuel type: Petrol Drivetrain: 2WD Engine size: 2,0L Air conditioning: Yes Right hand drive: Right Power windows, doors: Yes 2011 Toyota Isis • Push to start • ⁠keyless entry • ⁠LED headlights • ⁠Foglights • ⁠Android radio • ⁠Reverse camera • 5 Speed Gearbox • ⁠17 inch rims Price:$1,180,000 Neg Call:☎️ 876 495 3673 Back Next Views: 203",https://cdn2.jacars.net/media/cache/78/30/783084a978be47db5a45ee026a63caf6.webp|https://cdn2.jacars.net/media/cache/02/50/0250677b88977de9960cdb10ea1dc9aa.webp|https://cdn2.jacars.net/media/cache/bc/d3/bcd341b7261279681f33ef93077f2aaa.webp|https://cdn2.jacars.net/media/cache/02/03/02034098005ea21129c320fb6892450e.webp,JACars Cars,https://www.jacars.net/adv/2510428_toyota-isis-2-0l-2011/,2026-05-30T20:52:10Z,,,,2011,,Manual,Blue,88888,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/cars/"",""sourceName"":""JACars Cars""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2510428_toyota-isis-2-0l-2011/,0,,visible,
jacars-2510245,published,vehicles,vehicles,vehicles,"Subaru Exiga 2,5L 2017","JA$1,880,000",1880000,JMD,Kingston,Jamaica,Unknown,18768254964,"2510245 Year: 2017 Alarm: Yes Seats: 7 Airbag: Yes Color: Brown Gearbox: Automatic Mileage: 57000 km Body type: SUV Fuel type: Petrol Drivetrain: 4WD Engine size: 2,5L Air conditioning: Yes Right hand drive: Right Power windows, doors: Yes JUST ARRIVED IN JAMAICA. IMMACULATE CONDIDION. 7 SEATER SUV. LOTS OF SPACE",https://cdn2.jacars.net/media/cache/6a/87/6a87e228599de04e7664fab22cd385ff.webp|https://cdn2.jacars.net/media/cache/3b/9a/3b9a8455b2243dbd2bb494b8c3fec165.webp|https://cdn2.jacars.net/media/cache/30/cd/30cd83aeecd93b5390806263563c4ff0.webp|https://cdn2.jacars.net/media/cache/ec/06/ec066ef8f4d6be0aef8416d5cdafcb3d.webp|https://cdn2.jacars.net/media/cache/e0/0b/e00bcd8952c59169722ad797593bd83b.webp|https://cdn2.jacars.net/media/cache/62/8a/628a7bcf5d2da551817e2dbd6fe09c95.webp|https://cdn2.jacars.net/media/cache/ed/7f/ed7f16915cd3c76cd0d9346c6e7d8069.webp|https://cdn2.jacars.net/media/cache/97/75/97752ac83eadc1f002f211cd11cdd0d9.webp|https://cdn2.jacars.net/media/cache/d5/76/d5761566e5fef1b33985b145ba426d5b.webp|https://cdn2.jacars.net/media/cache/5c/5d/5c5d077c4c3521eac7eb738abd07759e.webp|https://cdn2.jacars.net/media/cache/84/74/84744e328731673a95f2d2996674f348.webp|https://cdn2.jacars.net/media/cache/88/0a/880abb408172f2285f06960a126252c5.webp,JACars Cars,https://www.jacars.net/adv/2510245_subaru-exiga-2-5l-2017/,2026-05-30T20:52:10Z,,,,2017,,Automatic,Brown,57000,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/cars/"",""sourceName"":""JACars Cars"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2510245_subaru-exiga-2-5l-2017/,0,,visible,
jacars-2509989,published,vehicles,vehicles,repairs,Small man lift,"JA$ 15,000",15000,JMD,Clarendon,Jamaica,Unknown,18763621268,2509989 Man lift for rental go up to a height of 35 ft diesel power Next Views: 77,https://cdn2.jacars.net/media/cache/0e/b2/0eb22ca85e28976ad9b6711138b71c1a.webp|https://cdn2.jacars.net/media/cache/d1/17/d1174b0e845e49a4182d26042779400f.webp|https://cdn2.jacars.net/media/cache/f8/7e/f87e873d60cf9e9cae563d1a9e95d516.webp|https://cdn2.jacars.net/media/cache/1d/7f/1d7f037d693050dab532d628b0212707.webp,JACars Auto Services,https://www.jacars.net/adv/2509989_small-man-lift/,2026-05-30T20:52:10Z,,,,2026,,,,,"{""parser"":""local_crawl4ai_jacars"",""listUrl"":""https://www.jacars.net/services/"",""sourceName"":""JACars Auto Services""}",active,2026-05-30T20:52:10Z,200,,2026-05-30T20:52:10Z,https://www.jacars.net/adv/2509989_small-man-lift/,0,,visible,
